,Energy,Ambient Temperature,Relative Humidity,Solar Zenith Angle,tcc
2022-01-01 07:00:00+00:00,0.0,260.25,68.32833333333333,2.7968028598583135,0.9996655
2022-01-01 08:00:00+00:00,0.0,259.6666666666667,68.47666666666667,2.6868907502139705,0.9998657
2022-01-01 09:00:00+00:00,0.0,258.74545454545455,68.77,2.5180301450835194,1.0
2022-01-01 10:00:00+00:00,0.0,257.78333333333336,68.7025,2.328618288010835,0.99722046
2022-01-01 11:00:00+00:00,0.0,255.8166666666667,68.15916666666668,2.1336795549735013,0.9950684
2022-01-01 12:00:00+00:00,0.0,255.01666666666665,67.44,1.9404134291359958,0.99349487
2022-01-01 13:00:00+00:00,0.0,256.1666666666667,66.60083333333334,1.7537504656352023,0.9986267
2022-01-01 14:00:00+00:00,0.0,256.46666666666664,65.03833333333334,1.5754941713648483,0.99536985
2022-01-01 15:00:00+00:00,-4.458333333333333,256.77500000000003,61.94916666666666,1.4197380800347874,0.9948621
2022-01-01 16:00:00+00:00,-9.25,257.52500000000003,57.81916666666667,1.2885765867474135,1.0
2022-01-01 17:00:00+00:00,-3.9583333333333335,258.0,53.3475,1.191347203000896,0.9996765
2022-01-01 18:00:00+00:00,13.125,258.55,48.81833333333333,1.1377219617333703,0.999198
2022-01-01 19:00:00+00:00,20.791666666666668,259.2,44.73,1.1341585811772152,0.9901208
2022-01-01 20:00:00+00:00,56.625,260.39166666666665,41.775,1.1811806601080292,0.93423706
2022-01-01 21:00:00+00:00,52.041666666666664,259.84166666666664,40.535833333333336,1.2729849787629308,0.66060424
2022-01-01 22:00:00+00:00,81.25,260.05833333333334,43.38833333333333,1.4001176703602844,0.33953246
2022-01-01 23:00:00+00:00,9.583333333333334,257.15,49.35666666666666,1.5528921575515213,0.09329224
2022-01-02 00:00:00+00:00,0.0,253.98333333333335,53.23666666666667,1.7288358905629833,0.009364014
2022-01-02 01:00:00+00:00,0.0,251.875,55.025,1.9141607683039144,0.043378904
2022-01-02 02:00:00+00:00,0.0,249.07500000000002,53.020833333333336,2.106786940082355,0.058098145
2022-01-02 03:00:00+00:00,0.0,247.91666666666666,49.18666666666667,2.3017256731196887,0.061829835
2022-01-02 04:00:00+00:00,0.0,245.9333333333333,47.159166666666664,2.4923592606687692,0.050279543
2022-01-02 05:00:00+00:00,0.0,245.21666666666667,46.60999999999999,2.665292300720541,0.041306153
2022-01-02 06:00:00+00:00,0.0,246.50833333333333,45.586666666666666,2.7863890619880807,0.027093505
2022-01-02 07:00:00+00:00,0.0,246.4333333333333,44.1275,2.7958138399488504,0.034422606
2022-01-02 08:00:00+00:00,0.0,246.74166666666667,43.175000000000004,2.686861661393104,0.07587402
2022-01-02 09:00:00+00:00,0.0,246.45833333333334,42.84916666666666,2.5184955662173842,0.08875732
2022-01-02 10:00:00+00:00,0.0,245.625,42.8825,2.3291709756072994,0.14278199
2022-01-02 11:00:00+00:00,0.0,247.07500000000002,42.8725,2.1342904202116992,0.14447875
2022-01-02 12:00:00+00:00,0.0,247.99166666666667,42.69916666666666,1.9409515723220272,0.11864746
2022-01-02 13:00:00+00:00,0.0,247.16666666666666,42.64333333333334,1.7541286203064674,0.11001099
2022-01-02 14:00:00+00:00,0.0,249.16666666666666,41.5875,1.5757559707526472,0.11153198
2022-01-02 15:00:00+00:00,-7.833333333333333,252.20833333333334,38.62833333333334,1.4196653579826208,0.029937744
2022-01-02 16:00:00+00:00,-5.5,254.3166666666667,35.29,1.2881693432552817,0.0076623536
2022-01-02 17:00:00+00:00,18.208333333333332,256.5416666666667,33.22416666666667,1.1904890827853323,0.0015307617
2022-01-02 18:00:00+00:00,60.291666666666664,259.15000000000003,32.64833333333333,1.1364129647943746,0.0
2022-01-02 19:00:00+00:00,128.95833333333334,261.8833333333333,33.0625,1.1324423407460875,0.0
2022-01-02 20:00:00+00:00,205.625,263.55,34.67583333333334,1.1791298982369358,0.0006262207
2022-01-02 21:00:00+00:00,361.0416666666667,265.2,39.306666666666665,1.2707451395562048,0.015467529
2022-01-02 22:00:00+00:00,350.6666666666667,266.2083333333333,47.505833333333335,1.3977760202805254,0.052418213
2022-01-02 23:00:00+00:00,60.833333333333336,264.8333333333333,54.416666666666664,1.5505941407030621,0.0007824707
2022-01-03 00:00:00+00:00,0.0,262.2583333333333,56.517500000000005,1.7263633407893246,0.0
2022-01-03 01:00:00+00:00,0.0,260.075,56.232499999999995,1.9116882185302557,0.0007824707
2022-01-03 02:00:00+00:00,0.0,257.5833333333333,55.00833333333333,2.1043143903086965,0.03923706
2022-01-03 03:00:00+00:00,0.0,257.06666666666666,53.23666666666666,2.2992676677564634,0.023170166
2022-01-03 04:00:00+00:00,0.0,255.6833333333333,51.81,2.489901255305544,0.043183595
2022-01-03 05:00:00+00:00,0.0,255.92499999999998,50.89333333333334,2.662834295357315,0.030301513
2022-01-03 06:00:00+00:00,0.0,255.0666666666667,50.54833333333334,2.784236489243954,0.06458496
2022-01-03 07:00:00+00:00,0.0,255.8166666666667,50.02916666666667,2.7946793759350537,0.18828492
2022-01-03 08:00:00+00:00,0.0,255.17499999999998,49.475,2.686716217288771,0.45386842
2022-01-03 09:00:00+00:00,0.0,254.70833333333334,48.814166666666665,2.51878645442605,0.3514441
2022-01-03 10:00:00+00:00,0.0,256.45,48.45166666666666,2.3296945743828976,0.49300048
2022-01-03 11:00:00+00:00,0.0,255.79999999999998,48.64333333333334,2.134828563397731,0.64936644
2022-01-03 12:00:00+00:00,0.0,255.38333333333333,49.219166666666666,1.9413733602245926,0.85635257
2022-01-03 13:00:00+00:00,0.0,257.03333333333336,49.359166666666674,1.7544776861568663,0.90865237
2022-01-03 14:00:00+00:00,9.041666666666666,257.7083333333333,46.9625,1.576657724199511,0.9478198
2022-01-03 15:00:00+00:00,56.75,259.7916666666667,42.31916666666667,1.4194908250574214,0.9598523
2022-01-03 16:00:00+00:00,140.75,261.0833333333333,38.07666666666667,1.28758756683795,0.9803711
2022-01-03 17:00:00+00:00,249.91666666666666,263.51666666666665,34.306666666666665,1.1894855184654354,0.9428626
2022-01-03 18:00:00+00:00,391.5,266.5083333333333,31.97,1.1349439793406126,0.9375122
2022-01-03 19:00:00+00:00,436.375,268.64166666666665,33.24583333333334,1.1305806562106269,0.93877685
2022-01-03 20:00:00+00:00,429.125,269.78333333333336,38.56916666666667,1.1769627810823762,0.8944263
2022-01-03 21:00:00+00:00,326.625,270.0,46.458333333333336,1.268359856245146,0.8556323
2022-01-03 22:00:00+00:00,131.91666666666666,269.15000000000003,54.123333333333335,1.3953034705068668,0.9376526
2022-01-03 23:00:00+00:00,91.41666666666667,268.425,59.16,1.5474234592286058,0.95400757
2022-01-04 00:00:00+00:00,0.0,265.68333333333334,60.3975,1.7238326133739328,0.85557127
2022-01-04 01:00:00+00:00,0.0,263.9166666666667,58.88916666666666,1.9091574911148639,0.34871215
2022-01-04 02:00:00+00:00,0.0,262.52500000000003,55.55583333333333,2.1017691184828715,0.42126587
2022-01-04 03:00:00+00:00,0.0,262.65000000000003,52.1775,2.2967369403410713,0.3755139
2022-01-04 04:00:00+00:00,0.0,262.34166666666664,49.64333333333334,2.4873850723005853,0.7837439
2022-01-04 05:00:00+00:00,0.0,261.89166666666665,48.093333333333334,2.66033265676279,0.92086303
2022-01-04 06:00:00+00:00,0.0,261.65833333333336,47.415,2.782025738858095,0.76832765
2022-01-04 07:00:00+00:00,0.0,263.075,46.8125,2.7933994678169243,0.39180663
2022-01-04 08:00:00+00:00,0.0,261.4166666666667,45.475833333333334,2.6864398734905386,0.12763794
2022-01-04 09:00:00+00:00,0.0,259.89166666666665,43.62166666666667,2.5190482538138492,0.017537842
2022-01-04 10:00:00+00:00,0.0,260.625,40.708333333333336,2.330130906695896,0.015150147
2022-01-04 11:00:00+00:00,0.0,266.1666666666667,37.14833333333333,2.135250351300296,0.0017895508
2022-01-04 12:00:00+00:00,0.0,270.96666666666664,36.58166666666667,1.9417369704854248,0.011937256
2022-01-04 13:00:00+00:00,0.0,272.81666666666666,40.354166666666664,1.7546522190820657,0.2292749
2022-01-04 14:00:00+00:00,3.333333333333333,273.65000000000003,44.91833333333333,1.57594504808828,0.067050785
2022-01-04 15:00:00+00:00,299.95833333333337,276.52500000000003,46.24916666666667,1.4191999368487558,0.23095581
2022-01-04 16:00:00+00:00,796.625,276.96666666666664,44.97416666666666,1.2869039795475856,0.08344238
